File,Label
6WIZ_1.pdb,2
6WIZ_2.pdb,2
6WIZ_3.pdb,2
6WIZ_4.pdb,2
6WIZ_5.pdb,2
6WIZ_6.pdb,2
6WIZ_7.pdb,2
6WIZ_8.pdb,2
6WIZ_9.pdb,2
6WIZ_10.pdb,2
6WIZ_11.pdb,2
6WIZ_12.pdb,2
6WIZ_13.pdb,2
6WIZ_14.pdb,2
6WIZ_15.pdb,2
6WIZ_16.pdb,2
6WIZ_17.pdb,2
6WIZ_18.pdb,2
6WIZ_19.pdb,2
6WIZ_20.pdb,2
6WIZ_21.pdb,2
6WIZ_22.pdb,2
6WIZ_23.pdb,2
6WIZ_24.pdb,2
6WIZ_25.pdb,2
6WIZ_26.pdb,2
6WIZ_27.pdb,2
6WIZ_28.pdb,2
6WIZ_29.pdb,2
6WIZ_30.pdb,2
6WIZ_31.pdb,2
6WIZ_32.pdb,2
6WIZ_33.pdb,2
6WIZ_34.pdb,2
6WIZ_35.pdb,2
6WIZ_36.pdb,2
6WIZ_37.pdb,2
6WIZ_38.pdb,2
6WIZ_39.pdb,2
6WIZ_40.pdb,2
6WIZ_41.pdb,2
6WIZ_42.pdb,2
6WIZ_43.pdb,2
6WIZ_44.pdb,2
6WIZ_45.pdb,2
6WIZ_46.pdb,2
6WIZ_47.pdb,2
6WIZ_48.pdb,2
6WIZ_49.pdb,2
6WIZ_50.pdb,2
