File,Label
6Q0O_1.pdb,2
6Q0O_2.pdb,2
6Q0O_3.pdb,2
6Q0O_4.pdb,2
6Q0O_5.pdb,2
6Q0O_6.pdb,2
6Q0O_7.pdb,2
6Q0O_8.pdb,2
6Q0O_9.pdb,2
6Q0O_10.pdb,2
6Q0O_11.pdb,2
6Q0O_12.pdb,2
6Q0O_13.pdb,2
6Q0O_14.pdb,2
6Q0O_15.pdb,2
6Q0O_16.pdb,2
6Q0O_17.pdb,2
6Q0O_18.pdb,2
6Q0O_19.pdb,2
6Q0O_20.pdb,2
6Q0O_21.pdb,2
6Q0O_22.pdb,2
6Q0O_23.pdb,2
6Q0O_24.pdb,2
6Q0O_25.pdb,2
6Q0O_26.pdb,2
6Q0O_27.pdb,2
6Q0O_28.pdb,2
6Q0O_29.pdb,2
6Q0O_30.pdb,2
6Q0O_31.pdb,2
6Q0O_32.pdb,2
6Q0O_33.pdb,2
6Q0O_34.pdb,2
6Q0O_35.pdb,2
6Q0O_36.pdb,2
6Q0O_37.pdb,2
6Q0O_38.pdb,2
6Q0O_39.pdb,2
6Q0O_40.pdb,2
6Q0O_41.pdb,2
6Q0O_42.pdb,2
6Q0O_43.pdb,2
6Q0O_44.pdb,2
6Q0O_45.pdb,2
6Q0O_46.pdb,2
6Q0O_47.pdb,2
6Q0O_48.pdb,2
6Q0O_49.pdb,2
6Q0O_50.pdb,2
