File,Label
7C01_1.pdb,2
7C01_2.pdb,2
7C01_3.pdb,2
7C01_4.pdb,2
7C01_5.pdb,2
7C01_6.pdb,2
7C01_7.pdb,2
7C01_8.pdb,2
7C01_9.pdb,2
7C01_10.pdb,2
7C01_11.pdb,2
7C01_12.pdb,2
7C01_13.pdb,2
7C01_14.pdb,2
7C01_15.pdb,2
7C01_16.pdb,2
7C01_17.pdb,2
7C01_18.pdb,2
7C01_19.pdb,2
7C01_20.pdb,2
7C01_21.pdb,2
7C01_22.pdb,2
7C01_23.pdb,2
7C01_24.pdb,2
7C01_25.pdb,2
7C01_26.pdb,2
7C01_27.pdb,2
7C01_28.pdb,2
7C01_29.pdb,2
7C01_30.pdb,2
7C01_31.pdb,2
7C01_32.pdb,2
7C01_33.pdb,2
7C01_34.pdb,2
7C01_35.pdb,2
7C01_36.pdb,2
7C01_37.pdb,2
7C01_38.pdb,2
7C01_39.pdb,2
7C01_40.pdb,2
7C01_41.pdb,2
7C01_42.pdb,2
7C01_43.pdb,2
7C01_44.pdb,2
7C01_45.pdb,2
7C01_46.pdb,2
7C01_47.pdb,2
7C01_48.pdb,2
7C01_49.pdb,2
7C01_50.pdb,2
