File,Label
6Z3Q_1.pdb,2
6Z3Q_2.pdb,2
6Z3Q_3.pdb,2
6Z3Q_4.pdb,2
6Z3Q_5.pdb,2
6Z3Q_6.pdb,2
6Z3Q_7.pdb,2
6Z3Q_8.pdb,2
6Z3Q_9.pdb,2
6Z3Q_10.pdb,2
6Z3Q_11.pdb,2
6Z3Q_12.pdb,2
6Z3Q_13.pdb,2
6Z3Q_14.pdb,2
6Z3Q_15.pdb,2
6Z3Q_16.pdb,2
6Z3Q_17.pdb,2
6Z3Q_18.pdb,2
6Z3Q_19.pdb,2
6Z3Q_20.pdb,2
6Z3Q_21.pdb,2
6Z3Q_22.pdb,2
6Z3Q_23.pdb,2
6Z3Q_24.pdb,2
6Z3Q_25.pdb,2
6Z3Q_26.pdb,2
6Z3Q_27.pdb,2
6Z3Q_28.pdb,2
6Z3Q_29.pdb,2
6Z3Q_30.pdb,2
6Z3Q_31.pdb,2
6Z3Q_32.pdb,2
6Z3Q_33.pdb,2
6Z3Q_34.pdb,2
6Z3Q_35.pdb,2
6Z3Q_36.pdb,2
6Z3Q_37.pdb,2
6Z3Q_38.pdb,2
6Z3Q_39.pdb,2
6Z3Q_40.pdb,2
6Z3Q_41.pdb,2
6Z3Q_42.pdb,2
6Z3Q_43.pdb,2
6Z3Q_44.pdb,2
6Z3Q_45.pdb,2
6Z3Q_46.pdb,2
6Z3Q_47.pdb,2
6Z3Q_48.pdb,2
6Z3Q_49.pdb,2
6Z3Q_50.pdb,2
