File,Label
7VYR_1.pdb,2
7VYR_2.pdb,2
7VYR_3.pdb,2
7VYR_4.pdb,2
7VYR_5.pdb,2
7VYR_6.pdb,2
7VYR_7.pdb,2
7VYR_8.pdb,2
7VYR_9.pdb,2
7VYR_10.pdb,2
7VYR_11.pdb,2
7VYR_12.pdb,2
7VYR_13.pdb,2
7VYR_14.pdb,2
7VYR_15.pdb,2
7VYR_16.pdb,2
7VYR_17.pdb,2
7VYR_18.pdb,2
7VYR_19.pdb,2
7VYR_20.pdb,2
7VYR_21.pdb,2
7VYR_22.pdb,2
7VYR_23.pdb,2
7VYR_24.pdb,2
7VYR_25.pdb,2
7VYR_27.pdb,2
7VYR_28.pdb,2
7VYR_29.pdb,2
7VYR_30.pdb,2
7VYR_31.pdb,2
7VYR_32.pdb,2
7VYR_33.pdb,2
7VYR_34.pdb,2
7VYR_35.pdb,2
7VYR_36.pdb,2
7VYR_37.pdb,2
7VYR_38.pdb,2
7VYR_39.pdb,2
7VYR_40.pdb,2
7VYR_41.pdb,2
7VYR_42.pdb,2
7VYR_43.pdb,2
7VYR_44.pdb,2
7VYR_45.pdb,2
7VYR_46.pdb,2
7VYR_47.pdb,2
7VYR_48.pdb,2
7VYR_49.pdb,2
7VYR_50.pdb,2
