File,Label
7SOC_1.pdb,2
7SOC_2.pdb,2
7SOC_3.pdb,2
7SOC_4.pdb,2
7SOC_5.pdb,2
7SOC_6.pdb,2
7SOC_7.pdb,2
7SOC_8.pdb,2
7SOC_9.pdb,2
7SOC_10.pdb,2
7SOC_11.pdb,2
7SOC_12.pdb,2
7SOC_13.pdb,2
7SOC_14.pdb,2
7SOC_15.pdb,2
7SOC_16.pdb,2
7SOC_17.pdb,2
7SOC_18.pdb,2
7SOC_19.pdb,2
7SOC_20.pdb,2
7SOC_21.pdb,2
7SOC_22.pdb,2
7SOC_23.pdb,2
7SOC_24.pdb,2
7SOC_25.pdb,2
7SOC_26.pdb,2
7SOC_27.pdb,2
7SOC_28.pdb,2
7SOC_29.pdb,2
7SOC_30.pdb,2
7SOC_31.pdb,2
7SOC_32.pdb,2
7SOC_33.pdb,2
7SOC_34.pdb,2
7SOC_35.pdb,2
7SOC_36.pdb,2
7SOC_37.pdb,2
7SOC_38.pdb,2
7SOC_39.pdb,2
7SOC_40.pdb,2
7SOC_41.pdb,2
7SOC_42.pdb,2
7SOC_43.pdb,2
7SOC_44.pdb,2
7SOC_45.pdb,2
7SOC_46.pdb,2
7SOC_47.pdb,2
7SOC_48.pdb,2
7SOC_49.pdb,2
7SOC_50.pdb,2
