File,Label
7LVW_1.pdb,2
7LVW_2.pdb,2
7LVW_3.pdb,2
7LVW_4.pdb,2
7LVW_5.pdb,2
7LVW_6.pdb,2
7LVW_7.pdb,2
7LVW_8.pdb,2
7LVW_9.pdb,2
7LVW_10.pdb,2
7LVW_11.pdb,2
7LVW_12.pdb,2
7LVW_13.pdb,2
7LVW_14.pdb,2
7LVW_15.pdb,2
7LVW_16.pdb,2
7LVW_17.pdb,2
7LVW_18.pdb,2
7LVW_19.pdb,2
7LVW_20.pdb,2
7LVW_21.pdb,2
7LVW_22.pdb,2
7LVW_23.pdb,2
7LVW_24.pdb,2
7LVW_25.pdb,2
7LVW_26.pdb,2
7LVW_27.pdb,2
7LVW_28.pdb,2
7LVW_29.pdb,2
7LVW_30.pdb,2
7LVW_31.pdb,2
7LVW_32.pdb,2
7LVW_33.pdb,2
7LVW_34.pdb,2
7LVW_35.pdb,2
7LVW_36.pdb,2
7LVW_37.pdb,2
7LVW_38.pdb,2
7LVW_39.pdb,2
7LVW_40.pdb,2
7LVW_41.pdb,2
7LVW_42.pdb,2
7LVW_43.pdb,2
7LVW_44.pdb,2
7LVW_45.pdb,2
7LVW_46.pdb,2
7LVW_47.pdb,2
7LVW_48.pdb,2
7LVW_49.pdb,2
7LVW_50.pdb,2
