File,Label
7WKI_B_#_A_1.pdb,2
7WKI_B_#_A_2.pdb,2
7WKI_B_#_A_3.pdb,2
7WKI_B_#_A_4.pdb,2
7WKI_B_#_A_5.pdb,2
7WKI_B_#_A_6.pdb,2
7WKI_B_#_A_7.pdb,2
7WKI_B_#_A_8.pdb,2
7WKI_B_#_A_9.pdb,2
7WKI_B_#_A_10.pdb,2
7WKI_B_#_A_11.pdb,2
7WKI_B_#_A_12.pdb,2
7WKI_B_#_A_13.pdb,2
7WKI_B_#_A_14.pdb,2
7WKI_B_#_A_15.pdb,2
7WKI_B_#_A_16.pdb,2
7WKI_B_#_A_17.pdb,2
7WKI_B_#_A_18.pdb,2
7WKI_B_#_A_19.pdb,2
7WKI_B_#_A_20.pdb,2
7WKI_B_#_A_21.pdb,2
7WKI_B_#_A_22.pdb,2
7WKI_B_#_A_23.pdb,2
7WKI_B_#_A_24.pdb,2
7WKI_B_#_A_25.pdb,2
7WKI_B_#_A_26.pdb,2
7WKI_B_#_A_27.pdb,2
7WKI_B_#_A_28.pdb,2
7WKI_B_#_A_29.pdb,2
7WKI_B_#_A_30.pdb,2
7WKI_B_#_A_31.pdb,2
7WKI_B_#_A_32.pdb,2
7WKI_B_#_A_33.pdb,2
7WKI_B_#_A_34.pdb,2
7WKI_B_#_A_35.pdb,2
7WKI_B_#_A_36.pdb,2
7WKI_B_#_A_37.pdb,2
7WKI_B_#_A_38.pdb,2
7WKI_B_#_A_39.pdb,2
7WKI_B_#_A_40.pdb,2
7WKI_B_#_A_41.pdb,2
7WKI_B_#_A_42.pdb,2
7WKI_B_#_A_43.pdb,2
7WKI_B_#_A_44.pdb,2
7WKI_B_#_A_45.pdb,2
7WKI_B_#_A_46.pdb,2
7WKI_B_#_A_47.pdb,2
7WKI_B_#_A_48.pdb,2
7WKI_B_#_A_49.pdb,2
7WKI_B_#_A_50.pdb,2
7WKI_B_#_A_51.pdb,2
7WKI_B_#_A_52.pdb,2
7WKI_B_#_A_53.pdb,2
7WKI_B_#_A_54.pdb,2
7WKI_B_#_A_55.pdb,2
7WKI_B_#_A_56.pdb,2
7WKI_B_#_A_57.pdb,2
7WKI_B_#_A_58.pdb,2
7WKI_B_#_A_59.pdb,2
7WKI_B_#_A_60.pdb,2
7WKI_B_#_A_61.pdb,2
7WKI_B_#_A_62.pdb,2
7WKI_B_#_A_63.pdb,2
7WKI_B_#_A_64.pdb,2
7WKI_B_#_A_65.pdb,2
7WKI_B_#_A_66.pdb,2
7WKI_B_#_A_67.pdb,2
7WKI_B_#_A_68.pdb,2
7WKI_B_#_A_69.pdb,2
7WKI_B_#_A_70.pdb,2
7WKI_B_#_A_71.pdb,2
7WKI_B_#_A_72.pdb,2
7WKI_B_#_A_73.pdb,2
7WKI_B_#_A_74.pdb,2
7WKI_B_#_A_75.pdb,2
7WKI_B_#_A_76.pdb,2
7WKI_B_#_A_77.pdb,2
7WKI_B_#_A_78.pdb,2
7WKI_B_#_A_79.pdb,2
7WKI_B_#_A_80.pdb,2
7WKI_B_#_A_81.pdb,2
7WKI_B_#_A_82.pdb,2
7WKI_B_#_A_83.pdb,2
7WKI_B_#_A_84.pdb,2
7WKI_B_#_A_85.pdb,2
7WKI_B_#_A_86.pdb,2
7WKI_B_#_A_87.pdb,2
7WKI_B_#_A_88.pdb,2
7WKI_B_#_A_89.pdb,2
7WKI_B_#_A_90.pdb,2
7WKI_B_#_A_91.pdb,2
7WKI_B_#_A_92.pdb,2
7WKI_B_#_A_93.pdb,2
7WKI_B_#_A_94.pdb,2
7WKI_B_#_A_95.pdb,2
7WKI_B_#_A_96.pdb,2
7WKI_B_#_A_97.pdb,2
7WKI_B_#_A_98.pdb,2
7WKI_B_#_A_99.pdb,2
7WKI_B_#_A_100.pdb,2
