File,Label
7WO5_1.pdb,2
7WO5_2.pdb,2
7WO5_3.pdb,2
7WO5_4.pdb,2
7WO5_5.pdb,2
7WO5_6.pdb,2
7WO5_7.pdb,2
7WO5_8.pdb,2
7WO5_9.pdb,2
7WO5_10.pdb,2
7WO5_11.pdb,2
7WO5_12.pdb,2
7WO5_13.pdb,2
7WO5_14.pdb,2
7WO5_15.pdb,2
7WO5_16.pdb,2
7WO5_17.pdb,2
7WO5_18.pdb,2
7WO5_19.pdb,2
7WO5_20.pdb,2
7WO5_21.pdb,2
7WO5_22.pdb,2
7WO5_23.pdb,2
7WO5_24.pdb,2
7WO5_25.pdb,2
7WO5_26.pdb,2
7WO5_27.pdb,2
7WO5_28.pdb,2
7WO5_29.pdb,2
7WO5_30.pdb,2
7WO5_31.pdb,2
7WO5_32.pdb,2
7WO5_33.pdb,2
7WO5_34.pdb,2
7WO5_35.pdb,2
7WO5_36.pdb,2
7WO5_37.pdb,2
7WO5_38.pdb,2
7WO5_39.pdb,2
7WO5_40.pdb,2
7WO5_41.pdb,2
7WO5_42.pdb,2
7WO5_43.pdb,2
7WO5_44.pdb,2
7WO5_45.pdb,2
7WO5_46.pdb,2
7WO5_47.pdb,2
7WO5_48.pdb,2
7WO5_49.pdb,2
7WO5_50.pdb,2
