File,Label
7SHY_1.pdb,2
7SHY_2.pdb,2
7SHY_3.pdb,2
7SHY_4.pdb,2
7SHY_5.pdb,2
7SHY_6.pdb,2
7SHY_7.pdb,2
7SHY_8.pdb,2
7SHY_9.pdb,2
7SHY_10.pdb,2
7SHY_11.pdb,2
7SHY_12.pdb,2
7SHY_13.pdb,2
7SHY_14.pdb,2
7SHY_15.pdb,2
7SHY_16.pdb,2
7SHY_17.pdb,2
7SHY_18.pdb,2
7SHY_19.pdb,2
7SHY_20.pdb,2
7SHY_21.pdb,2
7SHY_22.pdb,2
7SHY_23.pdb,2
7SHY_24.pdb,2
7SHY_25.pdb,2
7SHY_26.pdb,2
7SHY_27.pdb,2
7SHY_28.pdb,2
7SHY_29.pdb,2
7SHY_30.pdb,2
7SHY_31.pdb,2
7SHY_32.pdb,2
7SHY_33.pdb,2
7SHY_34.pdb,2
7SHY_35.pdb,2
7SHY_36.pdb,2
7SHY_37.pdb,2
7SHY_38.pdb,2
7SHY_39.pdb,2
7SHY_40.pdb,2
7SHY_41.pdb,2
7SHY_42.pdb,2
7SHY_43.pdb,2
7SHY_44.pdb,2
7SHY_45.pdb,2
7SHY_46.pdb,2
7SHY_47.pdb,2
7SHY_48.pdb,2
7SHY_49.pdb,2
7SHY_50.pdb,2
