File,Label
6XZF_1.pdb,2
6XZF_2.pdb,2
6XZF_3.pdb,2
6XZF_4.pdb,2
6XZF_5.pdb,2
6XZF_6.pdb,2
6XZF_7.pdb,2
6XZF_8.pdb,2
6XZF_9.pdb,2
6XZF_10.pdb,2
6XZF_11.pdb,2
6XZF_12.pdb,2
6XZF_13.pdb,2
6XZF_14.pdb,2
6XZF_15.pdb,2
6XZF_16.pdb,2
6XZF_17.pdb,2
6XZF_18.pdb,2
6XZF_19.pdb,2
6XZF_20.pdb,2
6XZF_21.pdb,2
6XZF_22.pdb,2
6XZF_23.pdb,2
6XZF_24.pdb,2
6XZF_25.pdb,2
6XZF_26.pdb,2
6XZF_27.pdb,2
6XZF_28.pdb,2
6XZF_29.pdb,2
6XZF_30.pdb,2
6XZF_31.pdb,2
6XZF_32.pdb,2
6XZF_33.pdb,2
6XZF_34.pdb,2
6XZF_35.pdb,2
6XZF_36.pdb,2
6XZF_37.pdb,2
6XZF_38.pdb,2
6XZF_39.pdb,2
6XZF_40.pdb,2
6XZF_41.pdb,2
6XZF_42.pdb,2
6XZF_43.pdb,2
6XZF_44.pdb,2
6XZF_45.pdb,2
6XZF_46.pdb,2
6XZF_47.pdb,2
6XZF_48.pdb,2
6XZF_49.pdb,2
6XZF_50.pdb,2
