File,Label
6QD7_1.pdb,2
6QD7_2.pdb,2
6QD7_3.pdb,2
6QD7_4.pdb,2
6QD7_5.pdb,2
6QD7_6.pdb,2
6QD7_7.pdb,2
6QD7_8.pdb,2
6QD7_9.pdb,2
6QD7_10.pdb,2
6QD7_11.pdb,2
6QD7_12.pdb,2
6QD7_13.pdb,2
6QD7_14.pdb,2
6QD7_15.pdb,2
6QD7_16.pdb,2
6QD7_17.pdb,2
6QD7_18.pdb,2
6QD7_19.pdb,2
6QD7_20.pdb,2
6QD7_21.pdb,2
6QD7_22.pdb,2
6QD7_23.pdb,2
6QD7_24.pdb,2
6QD7_25.pdb,2
6QD7_26.pdb,2
6QD7_27.pdb,2
6QD7_28.pdb,2
6QD7_29.pdb,2
6QD7_30.pdb,2
6QD7_31.pdb,2
6QD7_32.pdb,2
6QD7_33.pdb,2
6QD7_34.pdb,2
6QD7_35.pdb,2
6QD7_36.pdb,2
6QD7_37.pdb,2
6QD7_38.pdb,2
6QD7_39.pdb,2
6QD7_40.pdb,2
6QD7_41.pdb,2
6QD7_42.pdb,2
6QD7_43.pdb,2
6QD7_44.pdb,2
6QD7_45.pdb,2
6QD7_46.pdb,2
6QD7_47.pdb,2
6QD7_48.pdb,2
6QD7_49.pdb,2
6QD7_50.pdb,2
