File,Label
8OZB_C_#_EF_1.pdb,2
8OZB_C_#_EF_2.pdb,2
8OZB_C_#_EF_3.pdb,2
8OZB_C_#_EF_4.pdb,2
8OZB_C_#_EF_5.pdb,2
8OZB_C_#_EF_6.pdb,2
8OZB_C_#_EF_7.pdb,2
8OZB_C_#_EF_8.pdb,2
8OZB_C_#_EF_9.pdb,2
8OZB_C_#_EF_10.pdb,2
8OZB_C_#_EF_11.pdb,2
8OZB_C_#_EF_12.pdb,2
8OZB_C_#_EF_13.pdb,2
8OZB_C_#_EF_14.pdb,2
8OZB_C_#_EF_15.pdb,2
8OZB_C_#_EF_16.pdb,2
8OZB_C_#_EF_17.pdb,2
8OZB_C_#_EF_18.pdb,2
8OZB_C_#_EF_19.pdb,2
8OZB_C_#_EF_20.pdb,2
8OZB_C_#_EF_21.pdb,2
8OZB_C_#_EF_22.pdb,2
8OZB_C_#_EF_23.pdb,2
8OZB_C_#_EF_24.pdb,2
8OZB_C_#_EF_25.pdb,2
8OZB_C_#_EF_26.pdb,2
8OZB_C_#_EF_27.pdb,2
8OZB_C_#_EF_28.pdb,2
8OZB_C_#_EF_29.pdb,2
8OZB_C_#_EF_30.pdb,2
8OZB_C_#_EF_31.pdb,2
8OZB_C_#_EF_32.pdb,2
8OZB_C_#_EF_33.pdb,2
8OZB_C_#_EF_34.pdb,2
8OZB_C_#_EF_35.pdb,2
8OZB_C_#_EF_36.pdb,2
8OZB_C_#_EF_37.pdb,2
8OZB_C_#_EF_38.pdb,2
8OZB_C_#_EF_39.pdb,2
8OZB_C_#_EF_40.pdb,2
8OZB_C_#_EF_41.pdb,2
8OZB_C_#_EF_42.pdb,2
8OZB_C_#_EF_43.pdb,2
8OZB_C_#_EF_44.pdb,2
8OZB_C_#_EF_45.pdb,2
8OZB_C_#_EF_46.pdb,2
8OZB_C_#_EF_47.pdb,2
8OZB_C_#_EF_48.pdb,2
8OZB_C_#_EF_49.pdb,2
8OZB_C_#_EF_50.pdb,2
8OZB_C_#_EF_51.pdb,2
8OZB_C_#_EF_52.pdb,2
8OZB_C_#_EF_53.pdb,2
8OZB_C_#_EF_54.pdb,2
8OZB_C_#_EF_55.pdb,2
8OZB_C_#_EF_56.pdb,2
8OZB_C_#_EF_57.pdb,2
8OZB_C_#_EF_58.pdb,2
8OZB_C_#_EF_59.pdb,2
8OZB_C_#_EF_60.pdb,2
8OZB_C_#_EF_61.pdb,2
8OZB_C_#_EF_62.pdb,2
8OZB_C_#_EF_63.pdb,2
8OZB_C_#_EF_64.pdb,2
8OZB_C_#_EF_65.pdb,2
8OZB_C_#_EF_66.pdb,2
8OZB_C_#_EF_67.pdb,2
8OZB_C_#_EF_68.pdb,2
8OZB_C_#_EF_69.pdb,2
8OZB_C_#_EF_70.pdb,2
8OZB_C_#_EF_71.pdb,2
8OZB_C_#_EF_72.pdb,2
8OZB_C_#_EF_73.pdb,2
8OZB_C_#_EF_74.pdb,2
8OZB_C_#_EF_75.pdb,2
8OZB_C_#_EF_76.pdb,2
8OZB_C_#_EF_77.pdb,2
8OZB_C_#_EF_78.pdb,2
8OZB_C_#_EF_79.pdb,2
8OZB_C_#_EF_80.pdb,2
8OZB_C_#_EF_81.pdb,2
8OZB_C_#_EF_82.pdb,2
8OZB_C_#_EF_83.pdb,2
8OZB_C_#_EF_84.pdb,2
8OZB_C_#_EF_85.pdb,2
8OZB_C_#_EF_86.pdb,2
8OZB_C_#_EF_87.pdb,2
8OZB_C_#_EF_88.pdb,2
8OZB_C_#_EF_89.pdb,2
8OZB_C_#_EF_90.pdb,2
8OZB_C_#_EF_91.pdb,2
8OZB_C_#_EF_92.pdb,2
8OZB_C_#_EF_93.pdb,2
8OZB_C_#_EF_94.pdb,2
8OZB_C_#_EF_95.pdb,2
8OZB_C_#_EF_96.pdb,2
8OZB_C_#_EF_97.pdb,2
8OZB_C_#_EF_98.pdb,2
8OZB_C_#_EF_99.pdb,2
8OZB_C_#_EF_100.pdb,2
