File,Label
8ATH_E_F_B_1.pdb,2
8ATH_E_F_B_2.pdb,2
8ATH_E_F_B_3.pdb,2
8ATH_E_F_B_4.pdb,2
8ATH_E_F_B_5.pdb,2
8ATH_E_F_B_6.pdb,2
8ATH_E_F_B_7.pdb,2
8ATH_E_F_B_8.pdb,2
8ATH_E_F_B_9.pdb,2
8ATH_E_F_B_10.pdb,2
8ATH_E_F_B_11.pdb,2
8ATH_E_F_B_12.pdb,2
8ATH_E_F_B_13.pdb,2
8ATH_E_F_B_14.pdb,2
8ATH_E_F_B_15.pdb,2
8ATH_E_F_B_16.pdb,2
8ATH_E_F_B_17.pdb,2
8ATH_E_F_B_18.pdb,2
8ATH_E_F_B_19.pdb,2
8ATH_E_F_B_20.pdb,2
8ATH_E_F_B_21.pdb,2
8ATH_E_F_B_22.pdb,2
8ATH_E_F_B_23.pdb,2
8ATH_E_F_B_24.pdb,2
8ATH_E_F_B_25.pdb,2
8ATH_E_F_B_26.pdb,2
8ATH_E_F_B_27.pdb,2
8ATH_E_F_B_28.pdb,2
8ATH_E_F_B_29.pdb,2
8ATH_E_F_B_30.pdb,2
8ATH_E_F_B_31.pdb,2
8ATH_E_F_B_32.pdb,2
8ATH_E_F_B_33.pdb,2
8ATH_E_F_B_34.pdb,2
8ATH_E_F_B_35.pdb,2
8ATH_E_F_B_36.pdb,2
8ATH_E_F_B_37.pdb,2
8ATH_E_F_B_38.pdb,2
8ATH_E_F_B_39.pdb,2
8ATH_E_F_B_40.pdb,2
8ATH_E_F_B_41.pdb,2
8ATH_E_F_B_42.pdb,2
8ATH_E_F_B_43.pdb,2
8ATH_E_F_B_44.pdb,2
8ATH_E_F_B_45.pdb,2
8ATH_E_F_B_46.pdb,2
8ATH_E_F_B_47.pdb,2
8ATH_E_F_B_48.pdb,2
8ATH_E_F_B_49.pdb,2
8ATH_E_F_B_50.pdb,2
8ATH_E_F_B_51.pdb,2
8ATH_E_F_B_52.pdb,2
8ATH_E_F_B_53.pdb,2
8ATH_E_F_B_54.pdb,2
8ATH_E_F_B_55.pdb,2
8ATH_E_F_B_56.pdb,2
8ATH_E_F_B_57.pdb,2
8ATH_E_F_B_58.pdb,2
8ATH_E_F_B_59.pdb,2
8ATH_E_F_B_60.pdb,2
8ATH_E_F_B_61.pdb,2
8ATH_E_F_B_62.pdb,2
8ATH_E_F_B_63.pdb,2
8ATH_E_F_B_64.pdb,2
8ATH_E_F_B_65.pdb,2
8ATH_E_F_B_66.pdb,2
8ATH_E_F_B_67.pdb,2
8ATH_E_F_B_68.pdb,2
8ATH_E_F_B_69.pdb,2
8ATH_E_F_B_70.pdb,2
8ATH_E_F_B_71.pdb,2
8ATH_E_F_B_72.pdb,2
8ATH_E_F_B_73.pdb,2
8ATH_E_F_B_74.pdb,2
8ATH_E_F_B_75.pdb,2
8ATH_E_F_B_76.pdb,2
8ATH_E_F_B_77.pdb,2
8ATH_E_F_B_78.pdb,2
8ATH_E_F_B_79.pdb,2
8ATH_E_F_B_80.pdb,2
8ATH_E_F_B_81.pdb,2
8ATH_E_F_B_82.pdb,2
8ATH_E_F_B_83.pdb,2
8ATH_E_F_B_84.pdb,2
8ATH_E_F_B_85.pdb,2
8ATH_E_F_B_86.pdb,2
8ATH_E_F_B_87.pdb,2
8ATH_E_F_B_88.pdb,2
8ATH_E_F_B_89.pdb,2
8ATH_E_F_B_90.pdb,2
8ATH_E_F_B_91.pdb,2
8ATH_E_F_B_92.pdb,2
8ATH_E_F_B_93.pdb,2
8ATH_E_F_B_94.pdb,2
8ATH_E_F_B_95.pdb,2
8ATH_E_F_B_96.pdb,2
8ATH_E_F_B_97.pdb,2
8ATH_E_F_B_98.pdb,2
8ATH_E_F_B_99.pdb,2
8ATH_E_F_B_100.pdb,2
