File,Label
6YLA_1.pdb,2
6YLA_2.pdb,2
6YLA_3.pdb,2
6YLA_4.pdb,2
6YLA_5.pdb,2
6YLA_6.pdb,2
6YLA_7.pdb,2
6YLA_8.pdb,2
6YLA_9.pdb,2
6YLA_10.pdb,2
6YLA_11.pdb,2
6YLA_12.pdb,2
6YLA_13.pdb,2
6YLA_14.pdb,2
6YLA_15.pdb,2
6YLA_16.pdb,2
6YLA_17.pdb,2
6YLA_18.pdb,2
6YLA_19.pdb,2
6YLA_20.pdb,2
6YLA_21.pdb,2
6YLA_22.pdb,2
6YLA_23.pdb,2
6YLA_24.pdb,2
6YLA_25.pdb,2
6YLA_26.pdb,2
6YLA_27.pdb,2
6YLA_28.pdb,2
6YLA_29.pdb,2
6YLA_30.pdb,2
6YLA_31.pdb,2
6YLA_32.pdb,2
6YLA_33.pdb,2
6YLA_34.pdb,2
6YLA_35.pdb,2
6YLA_36.pdb,2
6YLA_37.pdb,2
6YLA_38.pdb,2
6YLA_39.pdb,2
6YLA_40.pdb,2
6YLA_41.pdb,2
6YLA_42.pdb,2
6YLA_43.pdb,2
6YLA_44.pdb,2
6YLA_45.pdb,2
6YLA_46.pdb,2
6YLA_47.pdb,2
6YLA_48.pdb,2
6YLA_49.pdb,2
6YLA_50.pdb,2
