File,Label
7ND0_1.pdb,2
7ND0_2.pdb,2
7ND0_3.pdb,2
7ND0_4.pdb,2
7ND0_5.pdb,2
7ND0_6.pdb,2
7ND0_7.pdb,2
7ND0_8.pdb,2
7ND0_9.pdb,2
7ND0_10.pdb,2
7ND0_11.pdb,2
7ND0_12.pdb,2
7ND0_13.pdb,2
7ND0_14.pdb,2
7ND0_15.pdb,2
7ND0_16.pdb,2
7ND0_17.pdb,2
7ND0_18.pdb,2
7ND0_19.pdb,2
7ND0_20.pdb,2
7ND0_21.pdb,2
7ND0_22.pdb,2
7ND0_23.pdb,2
7ND0_24.pdb,2
7ND0_25.pdb,2
7ND0_26.pdb,2
7ND0_27.pdb,2
7ND0_28.pdb,2
7ND0_29.pdb,2
7ND0_30.pdb,2
7ND0_31.pdb,2
7ND0_32.pdb,2
7ND0_33.pdb,2
7ND0_34.pdb,2
7ND0_35.pdb,2
7ND0_36.pdb,2
7ND0_37.pdb,2
7ND0_38.pdb,2
7ND0_39.pdb,2
7ND0_40.pdb,2
7ND0_41.pdb,2
7ND0_42.pdb,2
7ND0_43.pdb,2
7ND0_44.pdb,2
7ND0_45.pdb,2
7ND0_46.pdb,2
7ND0_47.pdb,2
7ND0_48.pdb,2
7ND0_49.pdb,2
7ND0_50.pdb,2
