File,Label
7SJN_1.pdb,2
7SJN_2.pdb,2
7SJN_3.pdb,2
7SJN_4.pdb,2
7SJN_5.pdb,2
7SJN_6.pdb,2
7SJN_7.pdb,2
7SJN_8.pdb,2
7SJN_9.pdb,2
7SJN_10.pdb,2
7SJN_11.pdb,2
7SJN_12.pdb,2
7SJN_13.pdb,2
7SJN_14.pdb,2
7SJN_15.pdb,2
7SJN_16.pdb,2
7SJN_17.pdb,2
7SJN_18.pdb,2
7SJN_19.pdb,2
7SJN_20.pdb,2
7SJN_21.pdb,2
7SJN_22.pdb,2
7SJN_23.pdb,2
7SJN_24.pdb,2
7SJN_25.pdb,2
7SJN_26.pdb,2
7SJN_27.pdb,2
7SJN_28.pdb,2
7SJN_29.pdb,2
7SJN_30.pdb,2
7SJN_31.pdb,2
7SJN_32.pdb,2
7SJN_33.pdb,2
7SJN_34.pdb,2
7SJN_35.pdb,2
7SJN_36.pdb,2
7SJN_37.pdb,2
7SJN_38.pdb,2
7SJN_39.pdb,2
7SJN_40.pdb,2
7SJN_41.pdb,2
7SJN_42.pdb,2
7SJN_43.pdb,2
7SJN_44.pdb,2
7SJN_45.pdb,2
7SJN_46.pdb,2
7SJN_47.pdb,2
7SJN_48.pdb,2
7SJN_49.pdb,2
7SJN_50.pdb,2
