File,Label
6X97_1.pdb,2
6X97_2.pdb,2
6X97_3.pdb,2
6X97_4.pdb,2
6X97_5.pdb,2
6X97_6.pdb,2
6X97_7.pdb,2
6X97_8.pdb,2
6X97_9.pdb,2
6X97_10.pdb,2
6X97_11.pdb,2
6X97_12.pdb,2
6X97_13.pdb,2
6X97_14.pdb,2
6X97_15.pdb,2
6X97_16.pdb,2
6X97_17.pdb,2
6X97_18.pdb,2
6X97_19.pdb,2
6X97_20.pdb,2
6X97_21.pdb,2
6X97_22.pdb,2
6X97_23.pdb,2
6X97_24.pdb,2
6X97_25.pdb,2
6X97_26.pdb,2
6X97_27.pdb,2
6X97_28.pdb,2
6X97_29.pdb,2
6X97_30.pdb,2
6X97_31.pdb,2
6X97_32.pdb,2
6X97_33.pdb,2
6X97_34.pdb,2
6X97_35.pdb,2
6X97_36.pdb,2
6X97_37.pdb,2
6X97_38.pdb,2
6X97_39.pdb,2
6X97_40.pdb,2
6X97_41.pdb,2
6X97_42.pdb,2
6X97_43.pdb,2
6X97_44.pdb,2
6X97_45.pdb,2
6X97_46.pdb,2
6X97_47.pdb,2
6X97_48.pdb,2
6X97_49.pdb,2
6X97_50.pdb,2
