File,Label
7NFD_1.pdb,2
7NFD_2.pdb,2
7NFD_3.pdb,2
7NFD_4.pdb,2
7NFD_5.pdb,2
7NFD_6.pdb,2
7NFD_7.pdb,2
7NFD_8.pdb,2
7NFD_9.pdb,2
7NFD_10.pdb,2
7NFD_11.pdb,2
7NFD_12.pdb,2
7NFD_13.pdb,2
7NFD_14.pdb,2
7NFD_15.pdb,2
7NFD_16.pdb,2
7NFD_17.pdb,2
7NFD_18.pdb,2
7NFD_19.pdb,2
7NFD_20.pdb,2
7NFD_21.pdb,2
7NFD_22.pdb,2
7NFD_23.pdb,2
7NFD_24.pdb,2
7NFD_25.pdb,2
7NFD_26.pdb,2
7NFD_27.pdb,2
7NFD_28.pdb,2
7NFD_29.pdb,2
7NFD_30.pdb,2
7NFD_31.pdb,2
7NFD_32.pdb,2
7NFD_33.pdb,2
7NFD_34.pdb,2
7NFD_35.pdb,2
7NFD_36.pdb,2
7NFD_37.pdb,2
7NFD_38.pdb,2
7NFD_39.pdb,2
7NFD_40.pdb,2
7NFD_41.pdb,2
7NFD_42.pdb,2
7NFD_43.pdb,2
7NFD_44.pdb,2
7NFD_45.pdb,2
7NFD_46.pdb,2
7NFD_47.pdb,2
7NFD_48.pdb,2
7NFD_49.pdb,2
7NFD_50.pdb,2
