File,Label
6PZ8_1.pdb,2
6PZ8_2.pdb,2
6PZ8_3.pdb,2
6PZ8_4.pdb,2
6PZ8_5.pdb,2
6PZ8_6.pdb,2
6PZ8_7.pdb,2
6PZ8_8.pdb,2
6PZ8_9.pdb,2
6PZ8_10.pdb,2
6PZ8_11.pdb,2
6PZ8_12.pdb,2
6PZ8_13.pdb,2
6PZ8_14.pdb,2
6PZ8_15.pdb,2
6PZ8_16.pdb,2
6PZ8_17.pdb,2
6PZ8_18.pdb,2
6PZ8_19.pdb,2
6PZ8_20.pdb,2
6PZ8_21.pdb,2
6PZ8_22.pdb,2
6PZ8_23.pdb,2
6PZ8_24.pdb,2
6PZ8_25.pdb,2
6PZ8_26.pdb,2
6PZ8_27.pdb,2
6PZ8_28.pdb,2
6PZ8_29.pdb,2
6PZ8_30.pdb,2
6PZ8_31.pdb,2
6PZ8_32.pdb,2
6PZ8_33.pdb,2
6PZ8_34.pdb,2
6PZ8_35.pdb,2
6PZ8_36.pdb,2
6PZ8_37.pdb,2
6PZ8_38.pdb,2
6PZ8_39.pdb,2
6PZ8_40.pdb,2
6PZ8_41.pdb,2
6PZ8_42.pdb,2
6PZ8_44.pdb,2
6PZ8_45.pdb,2
6PZ8_46.pdb,2
6PZ8_47.pdb,2
6PZ8_48.pdb,2
6PZ8_49.pdb,2
6PZ8_50.pdb,2
