File,Label
6TYS_1.pdb,2
6TYS_2.pdb,2
6TYS_3.pdb,2
6TYS_4.pdb,2
6TYS_5.pdb,2
6TYS_6.pdb,2
6TYS_7.pdb,2
6TYS_8.pdb,2
6TYS_9.pdb,2
6TYS_10.pdb,2
6TYS_11.pdb,2
6TYS_12.pdb,2
6TYS_13.pdb,2
6TYS_14.pdb,2
6TYS_15.pdb,2
6TYS_16.pdb,2
6TYS_17.pdb,2
6TYS_18.pdb,2
6TYS_19.pdb,2
6TYS_20.pdb,2
6TYS_21.pdb,2
6TYS_22.pdb,2
6TYS_23.pdb,2
6TYS_24.pdb,2
6TYS_25.pdb,2
6TYS_26.pdb,2
6TYS_27.pdb,2
6TYS_28.pdb,2
6TYS_29.pdb,2
6TYS_30.pdb,2
6TYS_31.pdb,2
6TYS_32.pdb,2
6TYS_33.pdb,2
6TYS_34.pdb,2
6TYS_35.pdb,2
6TYS_36.pdb,2
6TYS_37.pdb,2
6TYS_38.pdb,2
6TYS_39.pdb,2
6TYS_40.pdb,2
6TYS_41.pdb,2
6TYS_42.pdb,2
6TYS_43.pdb,2
6TYS_44.pdb,2
6TYS_45.pdb,2
6TYS_46.pdb,2
6TYS_47.pdb,2
6TYS_48.pdb,2
6TYS_49.pdb,2
6TYS_50.pdb,2
