File,Label
7A5S_1_1.pdb,2
7A5S_1_2.pdb,2
7A5S_1_3.pdb,2
7A5S_1_4.pdb,2
7A5S_1_5.pdb,2
7A5S_1_6.pdb,2
7A5S_1_7.pdb,2
7A5S_1_8.pdb,2
7A5S_1_9.pdb,2
7A5S_1_10.pdb,2
7A5S_1_11.pdb,2
7A5S_1_12.pdb,2
7A5S_1_13.pdb,2
7A5S_1_14.pdb,2
7A5S_1_15.pdb,2
7A5S_1_16.pdb,2
7A5S_1_17.pdb,2
7A5S_1_18.pdb,2
7A5S_1_19.pdb,2
7A5S_1_20.pdb,2
7A5S_1_21.pdb,2
7A5S_1_22.pdb,2
7A5S_1_23.pdb,2
7A5S_1_24.pdb,2
7A5S_1_25.pdb,2
7A5S_1_26.pdb,2
7A5S_1_27.pdb,2
7A5S_1_28.pdb,2
7A5S_1_29.pdb,2
7A5S_1_30.pdb,2
7A5S_1_31.pdb,2
7A5S_1_32.pdb,2
7A5S_1_33.pdb,2
7A5S_1_34.pdb,2
7A5S_1_35.pdb,2
7A5S_1_36.pdb,2
7A5S_1_37.pdb,2
7A5S_1_38.pdb,2
7A5S_1_39.pdb,2
7A5S_1_40.pdb,2
7A5S_1_41.pdb,2
7A5S_1_42.pdb,2
7A5S_1_43.pdb,2
7A5S_1_44.pdb,2
7A5S_1_45.pdb,2
7A5S_1_46.pdb,2
7A5S_1_47.pdb,2
7A5S_1_48.pdb,2
7A5S_1_49.pdb,2
7A5S_1_50.pdb,2
