File,Label
7SGM_1.pdb,2
7SGM_2.pdb,2
7SGM_3.pdb,2
7SGM_4.pdb,2
7SGM_5.pdb,2
7SGM_6.pdb,2
7SGM_7.pdb,2
7SGM_8.pdb,2
7SGM_9.pdb,2
7SGM_10.pdb,2
7SGM_11.pdb,2
7SGM_12.pdb,2
7SGM_13.pdb,2
7SGM_14.pdb,2
7SGM_15.pdb,2
7SGM_16.pdb,2
7SGM_17.pdb,2
7SGM_18.pdb,2
7SGM_19.pdb,2
7SGM_20.pdb,2
7SGM_21.pdb,2
7SGM_22.pdb,2
7SGM_23.pdb,2
7SGM_24.pdb,2
7SGM_25.pdb,2
7SGM_26.pdb,2
7SGM_27.pdb,2
7SGM_28.pdb,2
7SGM_29.pdb,2
7SGM_30.pdb,2
7SGM_31.pdb,2
7SGM_32.pdb,2
7SGM_33.pdb,2
7SGM_34.pdb,2
7SGM_35.pdb,2
7SGM_36.pdb,2
7SGM_37.pdb,2
7SGM_38.pdb,2
7SGM_39.pdb,2
7SGM_40.pdb,2
7SGM_41.pdb,2
7SGM_42.pdb,2
7SGM_43.pdb,2
7SGM_44.pdb,2
7SGM_45.pdb,2
7SGM_46.pdb,2
7SGM_47.pdb,2
7SGM_48.pdb,2
7SGM_49.pdb,2
7SGM_50.pdb,2
